x y
4.60669440e+03 4.548149676371740e-15
4.60866560e+03 4.588419022885210e-15
4.61063680e+03 4.653033474610530e-15
4.61260800e+03 4.648658537120420e-15
4.61457920e+03 4.646576877683080e-15
4.61655040e+03 4.581990402283650e-15
4.61852160e+03 4.576610433848440e-15
4.62049280e+03 4.575664577958120e-15
4.62246400e+03 4.531316566408420e-15
4.62443520e+03 4.481599822316130e-15
4.62640640e+03 4.450776456077230e-15
4.62837760e+03 4.460941087197090e-15
4.63034880e+03 4.354922528375400e-15
4.63232000e+03 4.227164430019210e-15
4.63429120e+03 4.220047849123030e-15
4.63626240e+03 4.130710660218190e-15
4.63823360e+03 4.054107520258530e-15
4.64020480e+03 4.020139063010890e-15
4.64217600e+03 3.921390763314710e-15
4.64414720e+03 3.849127194168280e-15
4.64611840e+03 3.776282581649510e-15
4.64808960e+03 3.692721410149870e-15
4.65006080e+03 3.616547346237940e-15
4.65203200e+03 3.488188779730080e-15
4.65400320e+03 3.396801796687760e-15
4.65597440e+03 3.330599299647660e-15
4.65794560e+03 3.245869513040050e-15
4.65991680e+03 3.171743772030220e-15
4.66188800e+03 3.105974419828940e-15
4.66385920e+03 3.042155895266820e-15
4.66583040e+03 2.998672136418460e-15
4.66780160e+03 3.015015625630780e-15
4.66977280e+03 2.967594837289640e-15
4.67174400e+03 2.877797877488600e-15
4.67371520e+03 2.858181239037370e-15
4.67568640e+03 2.844380740311620e-15
4.67765760e+03 2.786715242750970e-15
4.67962880e+03 2.683794587488630e-15
4.68160000e+03 2.632968064090940e-15
4.68357120e+03 2.637952386656210e-15
4.68554240e+03 2.641420616139150e-15
4.68751360e+03 2.598335375438080e-15
4.68948480e+03 2.559213908107960e-15
4.69145600e+03 2.557011036340210e-15
4.69342720e+03 2.546946558482630e-15
4.69539840e+03 2.534290323870970e-15
4.69736960e+03 2.479561688259570e-15
4.69934080e+03 2.460733018955040e-15
4.70131200e+03 2.468323470340970e-15
4.70328320e+03 2.468254768127570e-15
4.70525440e+03 2.427469207944560e-15
4.70722560e+03 2.402335157748970e-15
4.70919680e+03 2.340658760915000e-15
4.71116800e+03 2.385243109805570e-15
4.71313920e+03 2.309577634446610e-15
4.71511040e+03 2.332124285999080e-15
4.71708160e+03 2.331275366355540e-15
4.71905280e+03 2.247461230205040e-15
4.72102400e+03 2.255914227117670e-15
4.72299520e+03 2.247996501731480e-15
4.72496640e+03 2.175044014084320e-15
4.72693760e+03 2.153919386084130e-15
4.72890880e+03 2.099874427186200e-15
4.73088000e+03 2.065136884128720e-15
4.73285120e+03 2.055058271400810e-15
4.73482240e+03 2.016912209775800e-15
4.73679360e+03 1.958376188337520e-15
4.73876480e+03 1.893542517273420e-15
4.74073600e+03 1.856650713165300e-15
4.74270720e+03 1.776123405488410e-15
4.74467840e+03 1.761586811429240e-15
4.74664960e+03 1.742367358310250e-15
4.74862080e+03 1.716984820320300e-15
4.75059200e+03 1.726522198747980e-15
4.75256320e+03 1.704820963513830e-15
4.75453440e+03 1.656116915062900e-15
4.75650560e+03 1.664411030101830e-15
4.75847680e+03 1.690004868508700e-15
4.76044800e+03 1.672831616585830e-15
4.76241920e+03 1.681055820700070e-15
4.76439040e+03 1.690132772958860e-15
4.76636160e+03 1.724815777590470e-15
4.76833280e+03 1.720181950965790e-15
4.77030400e+03 1.750218734072600e-15
4.77227520e+03 1.810319370021880e-15
4.77424640e+03 1.845092540586680e-15
4.77621760e+03 1.829966030895070e-15
4.77818880e+03 1.835312021614830e-15
4.78016000e+03 1.865701986753070e-15
4.78213120e+03 1.865518127896540e-15
4.78410240e+03 1.928401417938020e-15
4.78607360e+03 1.943750654934590e-15
4.78804480e+03 1.990416540670730e-15
4.79001600e+03 2.026029392879920e-15
4.79198720e+03 1.980962280932290e-15
4.79395840e+03 1.976483440798570e-15
4.79592960e+03 2.042240424364730e-15
4.79790080e+03 2.014646121730120e-15
4.79987200e+03 2.006038591542250e-15
4.80184320e+03 2.054404611373450e-15
4.80381440e+03 1.994280203553340e-15
4.80578560e+03 2.032817272679300e-15
4.80775680e+03 2.009819330606510e-15
4.80972800e+03 1.990694470032920e-15
4.81169920e+03 2.038772164257970e-15
4.81367040e+03 2.012168306188230e-15
4.81564160e+03 1.921380122536900e-15
4.81761280e+03 1.924372466408030e-15
4.81958400e+03 1.943961772667840e-15
4.82155520e+03 1.912555011489350e-15
4.82352640e+03 1.905660162599090e-15
4.82549760e+03 1.884012371840880e-15
4.82746880e+03 1.853166220119410e-15
4.82944000e+03 1.803079690645850e-15
4.83141120e+03 1.772002915064460e-15
4.83338240e+03 1.763298555554590e-15
4.83535360e+03 1.767088062548970e-15
4.83732480e+03 1.803217208647190e-15
4.83929600e+03 1.789169635145270e-15
4.84126720e+03 1.755460123531050e-15
4.84323840e+03 1.744648470780060e-15
4.84520960e+03 1.759273474557690e-15
4.84718080e+03 1.747557568288390e-15
4.84915200e+03 1.750560017759290e-15
4.85112320e+03 1.750814705100050e-15
4.85309440e+03 1.756026178732930e-15
4.85506560e+03 1.780448232134700e-15
4.85703680e+03 1.816703889202060e-15
4.85900800e+03 1.803522349833700e-15
4.86097920e+03 1.825452402828180e-15
4.86295040e+03 1.820700787877330e-15
4.86492160e+03 1.820288764411800e-15
4.86689280e+03 1.846984362031530e-15
4.86886400e+03 1.900291061175680e-15
4.87083520e+03 1.895197426672320e-15
4.87280640e+03 1.884808444613790e-15
4.87477760e+03 1.912714947131170e-15
4.87674880e+03 1.942118596472520e-15
4.87872000e+03 1.971119585052320e-15
4.88069120e+03 1.997542149131650e-15
4.88266240e+03 2.003044107514280e-15
4.88463360e+03 2.035030540435540e-15
4.88660480e+03 2.116215072492620e-15
4.88857600e+03 2.115556028122390e-15
4.89054720e+03 2.143695591121010e-15
4.89251840e+03 2.191143734671440e-15
4.89448960e+03 2.233784632130320e-15
4.89646080e+03 2.264835925182300e-15
4.89843200e+03 2.274272237678560e-15
4.90040320e+03 2.295992121300760e-15
4.90237440e+03 2.319468340127510e-15
4.90434560e+03 2.300658303669230e-15
4.90631680e+03 2.338182033989130e-15
4.90828800e+03 2.383787355448510e-15
4.91025920e+03 2.387163935255790e-15
4.91223040e+03 2.406777491040640e-15
4.91420160e+03 2.416234968399100e-15
4.91617280e+03 2.467488852251280e-15
4.91814400e+03 2.522456526592190e-15
4.92011520e+03 2.509083591383050e-15
4.92208640e+03 2.492854982504660e-15
4.92405760e+03 2.539361306103160e-15
4.92602880e+03 2.535716331598540e-15
4.92800000e+03 2.504630561328830e-15
4.92997120e+03 2.539409399265440e-15
4.93194240e+03 2.531480264375350e-15
4.93391360e+03 2.491054234046920e-15
4.93588480e+03 2.498166591533350e-15
4.93785600e+03 2.508006539930500e-15
4.93982720e+03 2.481441619387630e-15
4.94179840e+03 2.480698173237790e-15
4.94376960e+03 2.451486990417930e-15
4.94574080e+03 2.418343838094570e-15
4.94771200e+03 2.414012333388210e-15
4.94968320e+03 2.388347841575470e-15
4.95165440e+03 2.386275130004560e-15
4.95362560e+03 2.325507452517580e-15
4.95559680e+03 2.271324809694730e-15
4.95756800e+03 2.241890842995630e-15
4.95953920e+03 2.239305393246850e-15
4.96151040e+03 2.222974960036680e-15
4.96348160e+03 2.171264435196460e-15
4.96545280e+03 2.084121854983540e-15
4.96742400e+03 2.052006411459690e-15
4.96939520e+03 2.001846975072760e-15
4.97136640e+03 2.020040023488950e-15
4.97333760e+03 1.970624982351440e-15
4.97530880e+03 1.916289496475870e-15
4.97728000e+03 1.878890099710910e-15
4.97925120e+03 1.863856956164580e-15
4.98122240e+03 1.830014273958100e-15
4.98319360e+03 1.800144331099820e-15
4.98516480e+03 1.801097390114280e-15
4.98713600e+03 1.779296993862630e-15
4.98910720e+03 1.778757792826640e-15
4.99107840e+03 1.764982073494320e-15
4.99304960e+03 1.709917844099680e-15
4.99502080e+03 1.735877551956090e-15
4.99699200e+03 1.720557550972020e-15
4.99896320e+03 1.700191262304720e-15
5.00093440e+03 1.698156873919200e-15
5.00290560e+03 1.689892096809000e-15
5.00487680e+03 1.666645491687280e-15
5.00684800e+03 1.665915108526970e-15
5.00881920e+03 1.648511212618370e-15
5.01079040e+03 1.663924378120240e-15
5.01276160e+03 1.677318194504310e-15
5.01473280e+03 1.694782282891190e-15
5.01670400e+03 1.697958639706180e-15
5.01867520e+03 1.699658515004670e-15
5.02064640e+03 1.725549958128000e-15
5.02261760e+03 1.685683109415690e-15
5.02458880e+03 1.655325543977030e-15
5.02656000e+03 1.701281211742820e-15
5.02853120e+03 1.698197768004150e-15
5.03050240e+03 1.675188721837240e-15
5.03247360e+03 1.711507554280350e-15
5.03444480e+03 1.729691115564830e-15
5.03641600e+03 1.715527296387500e-15
5.03838720e+03 1.687134945858670e-15
5.04035840e+03 1.677691822241870e-15
5.04232960e+03 1.694990639127530e-15
5.04430080e+03 1.667125373625710e-15
5.04627200e+03 1.691212811495570e-15
5.04824320e+03 1.707234223370480e-15
5.05021440e+03 1.672522671176360e-15
5.05218560e+03 1.718487842665160e-15
5.05415680e+03 1.725795584949190e-15
5.05612800e+03 1.719531846655930e-15
5.05809920e+03 1.699847024680910e-15
5.06007040e+03 1.696033932908390e-15
5.06204160e+03 1.743186767049370e-15
5.06401280e+03 1.753334273681890e-15
5.06598400e+03 1.761060664626640e-15
5.06795520e+03 1.789463117231470e-15
5.06992640e+03 1.782112226385610e-15
5.07189760e+03 1.773247637701040e-15
5.07386880e+03 1.784213652129760e-15
5.07584000e+03 1.730362101841490e-15
5.07781120e+03 1.723574109301530e-15
5.07978240e+03 1.764602434579930e-15
5.08175360e+03 1.778549557929270e-15
5.08372480e+03 1.778296415661990e-15
5.08569600e+03 1.763315893281210e-15
5.08766720e+03 1.758404098635960e-15
5.08963840e+03 1.755765175898100e-15
5.09160960e+03 1.772686720494360e-15
5.09358080e+03 1.771306543453660e-15
5.09555200e+03 1.748610522890960e-15
5.09752320e+03 1.799642657481500e-15
5.09949440e+03 1.812089162227590e-15
5.10146560e+03 1.808610612052470e-15
5.10343680e+03 1.789677566919690e-15
5.10540800e+03 1.809374412590300e-15
5.10737920e+03 1.858551304217450e-15
5.10935040e+03 1.839522635531620e-15
5.11132160e+03 1.816053940825440e-15
5.11329280e+03 1.837835625897490e-15
5.11526400e+03 1.832874506570940e-15
5.11723520e+03 1.816510861196570e-15
5.11920640e+03 1.804221225100070e-15
5.12117760e+03 1.819669889555350e-15
5.12314880e+03 1.782253775663190e-15
5.12512000e+03 1.784747907634410e-15
5.12709120e+03 1.800084130217890e-15
5.12906240e+03 1.802607519161970e-15
5.13103360e+03 1.820596094887150e-15
5.13300480e+03 1.884312897792940e-15
5.13497600e+03 1.915793865725840e-15
5.13694720e+03 1.897927090140090e-15
5.13891840e+03 1.895160728642110e-15
5.14088960e+03 1.911341509735420e-15
5.14286080e+03 1.998363862781390e-15
5.14483200e+03 2.032492841747020e-15
5.14680320e+03 2.052743838832680e-15
5.14877440e+03 2.098585751008360e-15
5.15074560e+03 2.135465766811680e-15
5.15271680e+03 2.158939020642810e-15
5.15468800e+03 2.222882420911420e-15
5.15665920e+03 2.226374503550360e-15
5.15863040e+03 2.303420730510250e-15
5.16060160e+03 2.334406409169440e-15
5.16257280e+03 2.333167426532530e-15
5.16454400e+03 2.282972447507170e-15
5.16651520e+03 2.279438061726550e-15
5.16848640e+03 2.378111716319920e-15
5.17045760e+03 2.402131519937470e-15
5.17242880e+03 2.429341494318720e-15
5.17440000e+03 2.491846614987800e-15
5.17637120e+03 2.576733173916890e-15
5.17834240e+03 2.605163725696890e-15
5.18031360e+03 2.615301863885970e-15
5.18228480e+03 2.596759430866680e-15
5.18425600e+03 2.597085069040590e-15
5.18622720e+03 2.679939521673350e-15
5.18819840e+03 2.723211638134880e-15
5.19016960e+03 2.759754490388840e-15
5.19214080e+03 2.736805065822370e-15
5.19411200e+03 2.824180024063750e-15
5.19608320e+03 2.948136948987850e-15
5.19805440e+03 2.915252437362550e-15
5.20002560e+03 2.944849524113710e-15
5.20199680e+03 2.987932516536670e-15
5.20396800e+03 2.992430287110970e-15
5.20593920e+03 2.981827935998030e-15
5.20791040e+03 3.036779407127960e-15
5.20988160e+03 3.065088663686270e-15
5.21185280e+03 3.047509895078070e-15
5.21382400e+03 3.074188019672280e-15
5.21579520e+03 3.085522883805650e-15
5.21776640e+03 3.106986627400720e-15
5.21973760e+03 3.137365226920560e-15
5.22170880e+03 3.151245165816450e-15
5.22368000e+03 3.189077158014820e-15
5.22565120e+03 3.205375939667270e-15
5.22762240e+03 3.189363952686390e-15
5.22959360e+03 3.167287992371990e-15
5.23156480e+03 3.157961002958720e-15
5.23353600e+03 3.196377180405660e-15
5.23550720e+03 3.197487511890230e-15
5.23747840e+03 3.198374461552040e-15
5.23944960e+03 3.194154528903750e-15
5.24142080e+03 3.214424292074610e-15
5.24339200e+03 3.267551489324790e-15
5.24536320e+03 3.267002462513020e-15
5.24733440e+03 3.278861513186430e-15
5.24930560e+03 3.290569756470810e-15
5.25127680e+03 3.307558008385930e-15
5.25324800e+03 3.338586803765630e-15
5.25521920e+03 3.336126350823880e-15
5.25719040e+03 3.327866796116000e-15
5.25916160e+03 3.320617384678670e-15
5.26113280e+03 3.360808682640000e-15
5.26310400e+03 3.378700671973210e-15
5.26507520e+03 3.380814544330070e-15
5.26704640e+03 3.366896990410700e-15
5.26901760e+03 3.349513322824840e-15
5.27098880e+03 3.339656102414020e-15
5.27296000e+03 3.335616625794710e-15
5.27493120e+03 3.330761609534070e-15
5.27690240e+03 3.333247607009590e-15
5.27887360e+03 3.295126741190890e-15
5.28084480e+03 3.281026345440960e-15
5.28281600e+03 3.292150364478210e-15
5.28478720e+03 3.274644223518320e-15
5.28675840e+03 3.307343276687900e-15
5.28872960e+03 3.312038299689230e-15
5.29070080e+03 3.245677200366040e-15
5.29267200e+03 3.249024650164780e-15
5.29464320e+03 3.217355067428780e-15
5.29661440e+03 3.181014094305150e-15
5.29858560e+03 3.153430461401090e-15
5.30055680e+03 3.160220633619740e-15
5.30252800e+03 3.175271935159000e-15
5.30449920e+03 3.177071734286830e-15
5.30647040e+03 3.156280658253080e-15
5.30844160e+03 3.122976624851510e-15
5.31041280e+03 3.083251691804460e-15
5.31238400e+03 3.046004406995380e-15
5.31435520e+03 3.028676689074290e-15
5.31632640e+03 3.019413300844870e-15
5.31829760e+03 3.013581258194150e-15
5.32026880e+03 3.005148207565760e-15
5.32224000e+03 2.990465142394650e-15
5.32421120e+03 2.967818771860890e-15
5.32618240e+03 2.947930629434410e-15
5.32815360e+03 2.952104244508710e-15
5.33012480e+03 2.955748366838020e-15
5.33209600e+03 2.941978316822190e-15
5.33406720e+03 2.917615605793660e-15
5.33603840e+03 2.895948846729200e-15
5.33800960e+03 2.882251717682600e-15
5.33998080e+03 2.865404312804720e-15
5.34195200e+03 2.832580463359420e-15
5.34392320e+03 2.805143127816890e-15
5.34589440e+03 2.802378322898980e-15
5.34786560e+03 2.814673367514560e-15
5.34983680e+03 2.837087481558460e-15
5.35180800e+03 2.856838172470720e-15
5.35377920e+03 2.865177778505760e-15
5.35575040e+03 2.847426600537990e-15
5.35772160e+03 2.825321093967200e-15
5.35969280e+03 2.819919721180100e-15
5.36166400e+03 2.819048143427990e-15
5.36363520e+03 2.814738440892630e-15
5.36560640e+03 2.804917171945490e-15
5.36757760e+03 2.792805391627620e-15
5.36954880e+03 2.780170816221540e-15
5.37152000e+03 2.767471105314710e-15
5.37349120e+03 2.756779575522830e-15
5.37546240e+03 2.746588536766320e-15
5.37743360e+03 2.737391735502030e-15
5.37940480e+03 2.726738693359990e-15
5.38137600e+03 2.710230555898690e-15
5.38334720e+03 2.689024696249930e-15
5.38531840e+03 2.672116118227510e-15
5.38728960e+03 2.673358273363340e-15
5.38926080e+03 2.680919861564730e-15
5.39123200e+03 2.693661284124370e-15
5.39320320e+03 2.701939708571150e-15
5.39517440e+03 2.699558927642870e-15
5.39714560e+03 2.681381456752750e-15
5.39911680e+03 2.650162448381920e-15
5.40108800e+03 2.606017319576980e-15
5.40305920e+03 2.564041033573550e-15
5.40503040e+03 2.540659769717080e-15
5.40700160e+03 2.533109254296760e-15
5.40897280e+03 2.547489424377480e-15
5.41094400e+03 2.568758085532810e-15
5.41291520e+03 2.577128623483490e-15
5.41488640e+03 2.552695204310080e-15
5.41685760e+03 2.523237719157430e-15
5.41882880e+03 2.517680266557100e-15
5.42080000e+03 2.516280292435110e-15
5.42277120e+03 2.510108783108300e-15
5.42474240e+03 2.496236711275410e-15
5.42671360e+03 2.473980687724760e-15
5.42868480e+03 2.447293029992840e-15
5.43065600e+03 2.427394767899280e-15
5.43262720e+03 2.437313735565250e-15
5.43459840e+03 2.452056742306050e-15
5.43656960e+03 2.457724424026670e-15
5.43854080e+03 2.454648548771110e-15
5.44051200e+03 2.447402044078990e-15
5.44248320e+03 2.437655946066220e-15
5.44445440e+03 2.424754135236910e-15
5.44642560e+03 2.408939040733400e-15
5.44839680e+03 2.390767639192830e-15
5.45036800e+03 2.369197387097330e-15
5.45233920e+03 2.348110302428170e-15
5.45431040e+03 2.331047232174900e-15
5.45628160e+03 2.318358941406750e-15
5.45825280e+03 2.305821773131500e-15
5.46022400e+03 2.290964257875960e-15
5.46219520e+03 2.280805480845200e-15
5.46416640e+03 2.286697057593750e-15
5.46613760e+03 2.296686126154180e-15
5.46810880e+03 2.305775612032170e-15
5.47008000e+03 2.307161503194250e-15
5.47205120e+03 2.297364991482170e-15
5.47402240e+03 2.274390152758380e-15
5.47599360e+03 2.248474281884000e-15
5.47796480e+03 2.232677720990550e-15
5.47993600e+03 2.221481857834070e-15
5.48190720e+03 2.217071192916250e-15
5.48387840e+03 2.214295335519040e-15
5.48584960e+03 2.207023809738050e-15
5.48782080e+03 2.194105846335260e-15
5.48979200e+03 2.184476611168660e-15
5.49176320e+03 2.190092112882940e-15
5.49373440e+03 2.192587350253290e-15
5.49570560e+03 2.174971941459050e-15
5.49767680e+03 2.147106956466160e-15
5.49964800e+03 2.114979306422390e-15
5.50161920e+03 2.088783372185620e-15
5.50359040e+03 2.074245906972040e-15
5.50556160e+03 2.080887587117640e-15
5.50753280e+03 2.087483453704830e-15
5.50950400e+03 2.066982334351900e-15
5.51147520e+03 2.041256721197990e-15
5.51344640e+03 2.027891374893680e-15
5.51541760e+03 2.025178389622150e-15
5.51738880e+03 2.019200978727040e-15
5.51936000e+03 2.000636132171020e-15
5.52133120e+03 1.979409071619200e-15
5.52330240e+03 1.962945866208260e-15
5.52527360e+03 1.948711292398550e-15
5.52724480e+03 1.937406648958330e-15
5.52921600e+03 1.927764321310460e-15
5.53118720e+03 1.919838279644710e-15
5.53315840e+03 1.911057263109270e-15
5.53512960e+03 1.898337537134140e-15
5.53710080e+03 1.874019190041330e-15
5.53907200e+03 1.850149531350850e-15
5.54104320e+03 1.838065633485820e-15
5.54301440e+03 1.830629040178300e-15
5.54498560e+03 1.819784268545330e-15
5.54695680e+03 1.802456603350480e-15
5.54892800e+03 1.783662779893820e-15
5.55089920e+03 1.766828191840180e-15
5.55287040e+03 1.750748133348960e-15
5.55484160e+03 1.734343775047210e-15
5.55681280e+03 1.720851669373840e-15
5.55878400e+03 1.716115505046260e-15
5.56075520e+03 1.714848901510360e-15
5.56272640e+03 1.707297421887790e-15
5.56469760e+03 1.684920507990090e-15
5.56666880e+03 1.659828127734090e-15
5.56864000e+03 1.644354731670800e-15
5.57061120e+03 1.630795725798270e-15
5.57258240e+03 1.614521271724730e-15
5.57455360e+03 1.597554171381560e-15
5.57652480e+03 1.584074720894540e-15
5.57849600e+03 1.576393215127250e-15
5.58046720e+03 1.571156382174280e-15
5.58243840e+03 1.566943815315320e-15
5.58440960e+03 1.559791134356460e-15
5.58638080e+03 1.543118203483610e-15
5.58835200e+03 1.522453746291460e-15
5.59032320e+03 1.504279125175430e-15
5.59229440e+03 1.491075273944110e-15
5.59426560e+03 1.476990209984940e-15
5.59623680e+03 1.456738519178940e-15
5.59820800e+03 1.439093491517460e-15
5.60017920e+03 1.434212236237850e-15
5.60215040e+03 1.433447297092960e-15
5.60412160e+03 1.429670699470890e-15
5.60609280e+03 1.420455733561890e-15
5.60806400e+03 1.409766419680040e-15
5.61003520e+03 1.399831867326470e-15
5.61200640e+03 1.389942012984850e-15
5.61397760e+03 1.380177757844360e-15
5.61594880e+03 1.371195205041230e-15
5.61792000e+03 1.364252575021810e-15
5.61989120e+03 1.358046617171780e-15
5.62186240e+03 1.350950626913860e-15
5.62383360e+03 1.341320037031860e-15
5.62580480e+03 1.330251388045370e-15
5.62777600e+03 1.318832159913680e-15
5.62974720e+03 1.304932581099300e-15
5.63171840e+03 1.284221385595940e-15
5.63368960e+03 1.262818570706630e-15
5.63566080e+03 1.246663948841130e-15
5.63763200e+03 1.239890709229470e-15
5.63960320e+03 1.238859115233210e-15
5.64157440e+03 1.242778099745300e-15
5.64354560e+03 1.244782610950400e-15
5.64551680e+03 1.235627130068410e-15
5.64748800e+03 1.220712296298700e-15
5.64945920e+03 1.203515573783550e-15
5.65143040e+03 1.188825859742090e-15
5.65340160e+03 1.178412903847820e-15
5.65537280e+03 1.175968875688050e-15
5.65734400e+03 1.174315128288090e-15
5.65931520e+03 1.164836301704820e-15
5.66128640e+03 1.154135781076200e-15
5.66325760e+03 1.146875947934770e-15
5.66522880e+03 1.143344013037610e-15
5.66720000e+03 1.140638275568710e-15
5.66917120e+03 1.137025051445660e-15
5.67114240e+03 1.133914634392740e-15
5.67311360e+03 1.132950704993090e-15
5.67508480e+03 1.131770880732790e-15
5.67705600e+03 1.129153688488870e-15
5.67902720e+03 1.124533425411440e-15
5.68099840e+03 1.117766564505980e-15
5.68296960e+03 1.109095774202880e-15
5.68494080e+03 1.099257631035680e-15
5.68691200e+03 1.088449812219760e-15
5.68888320e+03 1.080830177631920e-15
5.69085440e+03 1.081759394290710e-15
5.69282560e+03 1.087959186125680e-15
5.69479680e+03 1.097498540955350e-15
5.69676800e+03 1.106309671539240e-15
5.69873920e+03 1.111779832286880e-15
5.70071040e+03 1.109258497211820e-15
5.70268160e+03 1.108002886253440e-15
5.70465280e+03 1.119612292698750e-15
5.70662400e+03 1.134272991315640e-15
5.70859520e+03 1.143752497654310e-15
5.71056640e+03 1.147979487599840e-15
5.71253760e+03 1.152421287293910e-15
5.71450880e+03 1.161862302477510e-15
5.71648000e+03 1.175458275660590e-15
5.71845120e+03 1.199132817446290e-15
5.72042240e+03 1.222168132658090e-15
5.72239360e+03 1.234906950352720e-15
5.72436480e+03 1.241397994907890e-15
5.72633600e+03 1.249997242534610e-15
5.72830720e+03 1.265810822504160e-15
5.73027840e+03 1.283157454588320e-15
5.73224960e+03 1.297962936822420e-15
5.73422080e+03 1.311833751270170e-15
5.73619200e+03 1.324348258824110e-15
5.73816320e+03 1.336278245791930e-15
5.74013440e+03 1.348171079107030e-15
5.74210560e+03 1.360618905257280e-15
5.74407680e+03 1.373469135553140e-15
5.74604800e+03 1.386954969639000e-15
5.74801920e+03 1.400277910092770e-15
5.74999040e+03 1.411401635198640e-15
5.75196160e+03 1.423457016303030e-15
5.75393280e+03 1.439888388950260e-15
5.75590400e+03 1.459896938840510e-15
5.75787520e+03 1.479203912772930e-15
5.75984640e+03 1.494625432880040e-15
5.76181760e+03 1.511839015827450e-15
5.76378880e+03 1.538700529834470e-15
5.76576000e+03 1.567451658977750e-15
5.76773120e+03 1.594146489467800e-15
5.76970240e+03 1.616453821258460e-15
5.77167360e+03 1.632805010644790e-15
5.77364480e+03 1.645011978703620e-15
5.77561600e+03 1.661467344679330e-15
5.77758720e+03 1.700236150873870e-15
5.77955840e+03 1.740238432094540e-15
5.78152960e+03 1.766906219884410e-15
5.78350080e+03 1.785799132284300e-15
5.78547200e+03 1.805272622525650e-15
5.78744320e+03 1.831386016587480e-15
5.78941440e+03 1.862516086751320e-15
5.79138560e+03 1.901548191286960e-15
5.79335680e+03 1.938022084788890e-15
5.79532800e+03 1.961147771571760e-15
5.79729920e+03 1.975318223756350e-15
5.79927040e+03 1.982237270062980e-15
5.80124160e+03 1.988035102314040e-15
5.80321280e+03 1.996098916543750e-15
5.80518400e+03 2.013470984680100e-15
5.80715520e+03 2.038877757725650e-15
5.80912640e+03 2.081304199035730e-15
5.81109760e+03 2.123968112817610e-15
5.81306880e+03 2.150869782641540e-15
5.81504000e+03 2.166633698373870e-15
5.81701120e+03 2.186722118499810e-15
5.81898240e+03 2.221641113016400e-15
5.82095360e+03 2.258992506377070e-15
5.82292480e+03 2.289954015295490e-15
5.82489600e+03 2.314732520197600e-15
5.82686720e+03 2.327543709428420e-15
5.82883840e+03 2.334872700543450e-15
5.83080960e+03 2.343767502150490e-15
5.83278080e+03 2.359439165204270e-15
5.83475200e+03 2.376980088321820e-15
5.83672320e+03 2.393730884309230e-15
5.83869440e+03 2.410667514235730e-15
5.84066560e+03 2.431317158972240e-15
5.84263680e+03 2.447586757373540e-15
5.84460800e+03 2.450051102368550e-15
5.84657920e+03 2.439875897948130e-15
5.84855040e+03 2.427427772204730e-15
5.85052160e+03 2.424154224742950e-15
5.85249280e+03 2.428228143159350e-15
5.85446400e+03 2.448543870995720e-15
5.85643520e+03 2.471908523375990e-15
5.85840640e+03 2.489087036915470e-15
5.86037760e+03 2.496393877087710e-15
5.86234880e+03 2.497167922343510e-15
5.86432000e+03 2.493790054383240e-15
5.86629120e+03 2.490689384868580e-15
5.86826240e+03 2.497124890175640e-15
5.87023360e+03 2.505902937218130e-15
5.87220480e+03 2.515779804277260e-15
5.87417600e+03 2.521961069230680e-15
5.87614720e+03 2.520887603967300e-15
5.87811840e+03 2.510476728688480e-15
5.88008960e+03 2.496122611721720e-15
5.88206080e+03 2.482377668658460e-15
5.88403200e+03 2.471209072086810e-15
5.88600320e+03 2.467883019788420e-15
5.88797440e+03 2.468392621072430e-15
5.88994560e+03 2.469768964092380e-15
5.89191680e+03 2.467810043018070e-15
5.89388800e+03 2.461872754977050e-15
5.89585920e+03 2.448703907741350e-15
5.89783040e+03 2.431495809828070e-15
5.89980160e+03 2.408810097529420e-15
5.90177280e+03 2.388092778555310e-15
5.90374400e+03 2.378289651534140e-15
5.90571520e+03 2.375672306198040e-15
5.90768640e+03 2.369087196041690e-15
5.90965760e+03 2.348223229110770e-15
5.91162880e+03 2.322938318472060e-15
5.91360000e+03 2.298951412214950e-15
5.91557120e+03 2.276306975925600e-15
5.91754240e+03 2.257729558289190e-15
5.91951360e+03 2.240359873143630e-15
5.92148480e+03 2.219132924961420e-15
5.92345600e+03 2.192191508158540e-15
5.92542720e+03 2.166521134759350e-15
5.92739840e+03 2.152481663348580e-15
5.92936960e+03 2.140042059939650e-15
5.93134080e+03 2.122316983237000e-15
5.93331200e+03 2.103093486168580e-15
5.93528320e+03 2.087702464585570e-15
5.93725440e+03 2.078455739700000e-15
5.93922560e+03 2.071843549331840e-15
5.94119680e+03 2.065356823455420e-15
5.94316800e+03 2.059075888103610e-15
5.94513920e+03 2.053054271042980e-15
5.94711040e+03 2.044997982429430e-15
5.94908160e+03 2.032015576870060e-15
5.95105280e+03 2.015330636684400e-15
5.95302400e+03 1.998468923059490e-15
5.95499520e+03 1.985490785486550e-15
5.95696640e+03 1.975146287134130e-15
5.95893760e+03 1.972030148014680e-15
5.96090880e+03 1.966522993724470e-15
5.96288000e+03 1.946991469124270e-15
5.96485120e+03 1.920878292350930e-15
5.96682240e+03 1.903483395806990e-15
5.96879360e+03 1.904224736806930e-15
5.97076480e+03 1.906196645889460e-15
5.97273600e+03 1.888225376416290e-15
5.97470720e+03 1.867036531461320e-15
5.97667840e+03 1.848177603558020e-15
5.97864960e+03 1.834769229993810e-15
5.98062080e+03 1.828754272805400e-15
5.98259200e+03 1.828241146494510e-15
